화재발생년월일,시도,시군구,인명피해소계,사망,부상,재산피해소계,부동산,동산,장소대분류,장소중분류,장소소분류
2018-01-03 10:14,경기도,수원시권선구,0,0,0,770,0,770,"자동차,철도차량",자동차,화물자동차
2018-01-03 10:18,경기도,여주시,0,0,0,6377,4370,2007,주거,단독주택,단독주택
2018-01-03 10:20,서울특별시,관악구,0,0,0,471,471,0,주거,단독주택,다중주택
2018-01-03 10:22,경기도,안산시단원구,0,0,0,50819,9923,40896,산업시설,공장시설,화학공업
2018-01-03 10:27,서울특별시,강남구,0,0,0,6791,3407,3384,주거,단독주택,다가구주택
2018-01-03 11:08,전라남도,여수시,0,0,0,1485,811,674,기타서비스,기타건축물,기타 건축물
2018-01-03 11:17,전라남도,광양시,0,0,0,0,,,기타,도로,기타도로
2018-01-03 11:23,경상북도,성주군,0,0,0,1972,1168,804,기타서비스,기타건축물,기타 건축물
2018-01-03 11:46,전라북도,정읍시,0,0,0,2002,0,2002,기타,야외,쓰레기
2018-01-03 11:51,부산광역시,사상구,0,0,0,0,,,주거,공동주택,다세대주택
2018-01-03 12:03,제주특별자치도,서귀포시,0,0,0,68776,7161,61615,산업시설,창고시설,"창고, 물품저장소"
2018-01-03 12:07,경상남도,김해시,0,0,0,6050,0,6050,산업시설,공장시설,그 밖의 공업
2018-01-03 12:12,충청남도,공주시,0,0,0,0,,,임야,산불,국유림
2018-01-03 12:12,경기도,김포시,0,0,0,358,55,303,산업시설,공장시설,금속기계 및 기구공업
2018-01-03 12:14,대구광역시,달성군,0,0,0,20350,0,20350,산업시설,공장시설,화학공업
2018-01-03 12:19,대구광역시,북구,0,0,0,0,,,기타,야외,기타야외
2018-01-03 12:23,경상남도,진주시,0,0,0,55,0,55,주거,단독주택,단독주택
2018-01-03 12:30,경기도,김포시,0,0,0,1374,706,668,"의료,복지시설",건강시설,기타 건강시설
2018-01-03 13:03,전라북도,부안군,0,0,0,414,281,133,기타서비스,기타건축물,기타 건축물
2018-01-03 13:23,서울특별시,강남구,0,0,0,955,0,955,기타,야외,쓰레기
2018-01-03 13:36,전라남도,나주시,0,0,0,0,,,임야,산불,사유림
2018-01-03 13:45,대전광역시,동구,0,0,0,269,260,9,생활서비스,일상서비스,일반상점
2018-01-03 13:48,전라남도,함평군,0,0,0,70,0,70,기타,야외,쓰레기
2018-01-03 14:04,경상북도,예천군,0,0,0,1,0,1,임야,산불,사유림
2018-01-03 14:06,경기도,양주시,0,0,0,204,163,41,기타,야외,기타야외
2018-01-03 14:10,충청북도,충주시,0,0,0,8801,0,8801,"자동차,철도차량",자동차,화물자동차
2018-01-03 14:32,울산광역시,울주군,1,0,1,825,0,825,임야,들불,숲
2018-01-03 14:35,세종특별자치시,세종,0,0,0,128,91,37,산업시설,동식물시설,기타 동식물시설
2018-01-03 14:46,경기도,고양시일산서구,0,0,0,2142,905,1237,주거,기타주택,컨테이너(주거용)
2018-01-03 14:59,충청남도,서천군,0,0,0,99172,49672,49500,"판매,업무시설",일반업무,일반회사
2018-01-03 15:05,인천광역시,부평구,0,0,0,298,127,171,주거,공동주택,다세대주택
2018-01-03 15:10,서울특별시,마포구,0,0,0,3575,0,3575,기타,야외,쓰레기
2018-01-03 15:11,경기도,남양주시,0,0,0,303,0,303,주거,단독주택,단독주택
2018-01-03 15:17,제주특별자치도,제주시,0,0,0,22790,15563,7227,산업시설,작업장,기타 작업장
2018-01-03 15:17,서울특별시,강남구,0,0,0,2444,1641,803,주거,공동주택,아파트
2018-01-03 15:18,경기도,남양주시,0,0,0,565,0,565,"자동차,철도차량",자동차,화물자동차
2018-01-03 15:32,광주광역시,북구,0,0,0,11000,0,11000,"자동차,철도차량",자동차,승용자동차
2018-01-03 15:33,경기도,안성시,0,0,0,1934,1910,24,산업시설,동식물시설,버섯재배사
2018-01-03 15:43,전라북도,부안군,0,0,0,490,0,490,임야,들불,논밭두렁
2018-01-03 15:53,충청북도,청주시상당구,1,0,1,1925,1642,283,주거,단독주택,다가구주택
2018-01-03 16:04,전라북도,무주군,0,0,0,30,0,30,기타,야외,공터
2018-01-03 16:09,전라남도,장성군,0,0,0,4292,1421,2871,산업시설,동식물시설,기타 동식물시설
2018-01-03 16:22,부산광역시,강서구,0,0,0,2921,303,2618,"자동차,철도차량",자동차,승용자동차
2018-01-03 16:25,울산광역시,울주군,0,0,0,385,0,385,임야,들불,논밭두렁
2018-01-03 16:50,경상북도,경산시,0,0,0,18107,14532,3575,주거,공동주택,아파트
2018-01-03 16:51,경기도,김포시,0,0,0,1837,636,1201,기타서비스,기타건축물,기타 건축물
2018-01-03 17:02,충청북도,청주시서원구,0,0,0,3654,3654,0,주거,단독주택,단독주택
2018-01-03 17:17,충청남도,공주시,0,0,0,4435,3209,1226,주거,단독주택,단독주택
2018-01-03 17:28,전라남도,나주시,0,0,0,26,26,0,산업시설,창고시설,기타 창고
2018-01-03 17:45,경상북도,영덕군,0,0,0,6990,2729,4261,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2018-01-03 17:48,서울특별시,관악구,0,0,0,100,0,100,집합시설,종교시설,교회
2018-01-03 17:54,경상남도,창녕군,0,0,0,4297,3886,411,주거,단독주택,단독주택
2018-01-03 18:01,서울특별시,강서구,0,0,0,8,0,8,집합시설,종교시설,교회
2018-01-03 18:11,경상남도,밀양시,0,0,0,1870,0,1870,"자동차,철도차량",건설기계,기타 건설기계
2018-01-03 18:11,전라남도,완도군,0,0,0,11,0,11,기타,야외,기타야외
2018-01-03 18:14,경상남도,양산시,0,0,0,231203,142653,88550,산업시설,동식물시설,돈사
2018-01-03 18:18,경기도,평택시,0,0,0,734,649,85,주거,공동주택,아파트
2018-01-03 18:27,전라남도,영암군,0,0,0,5336,3928,1408,주거,공동주택,아파트
2018-01-03 18:42,충청남도,서천군,0,0,0,21312,17565,3747,주거,단독주택,단독주택
2018-01-03 18:57,인천광역시,부평구,0,0,0,16720,0,16720,"자동차,철도차량",자동차,승용자동차
2018-01-03 19:15,대전광역시,대덕구,0,0,0,37141,6541,30600,산업시설,공장시설,금속기계 및 기구공업
2018-01-03 19:16,부산광역시,사하구,0,0,0,6407,1536,4871,주거,공동주택,아파트
2018-01-03 19:26,인천광역시,남구,0,0,0,11137,6055,5082,산업시설,공장시설,펄프 및 제지공업
2018-01-03 19:33,경기도,고양시일산동구,0,0,0,5445,0,5445,"자동차,철도차량",자동차,화물자동차
2018-01-03 19:41,서울특별시,강서구,0,0,0,5,0,5,기타,도로,기타도로
2018-01-03 19:42,경상북도,구미시,0,0,0,10021,9566,455,산업시설,공장시설,금속기계 및 기구공업
2018-01-03 19:47,경기도,부천시,0,0,0,8323,2759,5564,산업시설,공장시설,그 밖의 공업
2018-01-03 19:51,서울특별시,송파구,0,0,0,8800,0,8800,"자동차,철도차량",자동차,특수자동차
2018-01-03 19:53,강원도,원주시,0,0,0,154,48,106,생활서비스,음식점,"커피숍,다방,카페"
2018-01-03 20:15,경상북도,청도군,0,0,0,550,0,550,산업시설,동식물시설,농장
2018-01-03 20:15,전라북도,부안군,0,0,0,1905,1347,558,산업시설,동식물시설,우사
2018-01-03 20:16,경상남도,남해군,0,0,0,0,,,기타,야외,쓰레기
2018-01-03 20:24,경상남도,밀양시,0,0,0,7388,5118,2270,주거,단독주택,단독주택
2018-01-03 20:34,울산광역시,남구,0,0,0,5,0,5,주거,공동주택,아파트
2018-01-03 20:36,광주광역시,동구,0,0,0,19,0,19,기타,야외,쓰레기
2018-01-03 20:51,충청북도,제천시,0,0,0,5007,4919,88,주거,단독주택,단독주택
2018-01-03 20:57,경기도,광주시,0,0,0,221,18,203,주거,공동주택,다세대주택
2018-01-03 21:06,광주광역시,동구,0,0,0,7545,6829,716,주거,공동주택,기타 공동주택
2018-01-03 21:31,부산광역시,부산진구,0,0,0,24,24,0,생활서비스,음식점,일식
2018-01-03 22:16,충청남도,아산시,1,0,1,3229,1029,2200,주거,단독주택,단독주택
2018-01-03 22:44,인천광역시,연수구,0,0,0,635,557,78,생활서비스,음식점,한식
2018-01-03 22:47,충청북도,괴산군,0,0,0,1761,0,1761,"자동차,철도차량",자동차,화물자동차
2018-01-03 23:04,서울특별시,강남구,0,0,0,3850,0,3850,"자동차,철도차량",자동차,승용자동차
2018-01-03 23:56,부산광역시,강서구,0,0,0,4193,1324,2869,주거,공동주택,다세대주택
2018-01-04 00:05,광주광역시,남구,0,0,0,52,0,52,기타,야외,기타야외
2018-01-04 00:21,경기도,시흥시,0,0,0,106,37,69,생활서비스,음식점,"커피숍,다방,카페(휴게)"
2018-01-04 00:24,광주광역시,광산구,0,0,0,5731,3476,2255,산업시설,공장시설,"전기, 전자공업"
2018-01-04 00:42,경상남도,거제시,0,0,0,12596,2586,10010,산업시설,창고시설,"창고, 물품저장소"
2018-01-04 00:54,경기도,안산시상록구,0,0,0,47312,19839,27473,생활서비스,음식점,간이음식점
2018-01-04 01:29,강원도,춘천시,0,0,0,632,310,322,산업시설,동식물시설,기타 동식물시설
2018-01-04 01:35,경기도,평택시,0,0,0,300,193,107,주거,공동주택,아파트
2018-01-04 01:35,대전광역시,동구,0,0,0,7227,402,6825,기타,야외,공터
2018-01-04 01:44,경기도,의정부시,0,0,0,21932,5432,16500,기타서비스,기타건축물,기타 건축물
2018-01-04 02:13,경기도,오산시,0,0,0,9734,9409,325,"판매,업무시설",판매시설,기타 판매시설
2018-01-04 02:37,충청북도,청주시청원구,0,0,0,82647,39618,43029,"자동차,철도차량",자동차,승용자동차
2018-01-04 02:41,서울특별시,노원구,0,0,0,20,0,20,기타,야외,기타야외
2018-01-04 03:39,충청남도,당진시,0,0,0,126,0,126,기타,야외,기타야외
2018-01-04 03:57,경기도,시흥시,1,0,1,356,0,356,주거,공동주택,아파트
2018-01-04 04:10,대구광역시,남구,0,0,0,306,136,170,생활서비스,음식점,"제과점,빵집,떡집(휴게)"
2018-01-04 04:14,인천광역시,서구,0,0,0,21637,11090,10547,산업시설,공장시설,제재 및 목공업
2018-01-04 04:24,경기도,양주시,0,0,0,495,0,495,기타,야외,쓰레기
2018-01-04 04:26,경기도,포천시,0,0,0,4167,0,4167,"자동차,철도차량",자동차,승용자동차
2018-01-04 05:31,서울특별시,송파구,0,0,0,275,0,275,"자동차,철도차량",자동차,승용자동차
2018-01-04 06:07,경기도,하남시,0,0,0,49777,2987,46790,산업시설,동식물시설,농예용 온실
2018-01-04 06:15,충청북도,진천군,0,0,0,84194,42317,41877,산업시설,공장시설,방직공업
2018-01-04 06:35,경기도,파주시,0,0,0,61747,44865,16882,산업시설,공장시설,인쇄업
2018-01-04 06:41,서울특별시,종로구,0,0,0,51,0,51,주거,공동주택,다세대주택
2018-01-04 06:58,울산광역시,중구,0,0,0,7593,5682,1911,주거,단독주택,단독주택
2018-01-04 07:04,강원도,원주시,0,0,0,440,0,440,"자동차,철도차량",자동차,화물자동차
2018-01-04 07:13,경상남도,통영시,0,0,0,55,0,55,임야,들불,들판
2018-01-04 07:42,울산광역시,남구,0,0,0,4801,3989,812,산업시설,위생시설,폐기물처리시설
2018-01-04 08:13,부산광역시,사하구,0,0,0,0,,,주거,단독주택,단독주택
2018-01-04 08:26,경상북도,경주시,0,0,0,2233,0,2233,"자동차,철도차량",자동차,승용자동차
2018-01-04 08:41,제주특별자치도,제주시,0,0,0,176,0,176,"자동차,철도차량",자동차,화물자동차
2018-01-04 08:45,경상남도,거창군,0,0,0,835,805,30,주거,단독주택,단독주택
2018-01-04 08:51,경기도,이천시,0,0,0,1458,185,1273,산업시설,동식물시설,농예용 온실
2018-01-04 09:35,강원도,강릉시,0,0,0,240,111,129,주거,단독주택,단독주택
2018-01-04 09:39,충청남도,아산시,0,0,0,1223,18,1205,기타서비스,기타건축물,기타 건축물
2018-01-04 09:42,경기도,안산시상록구,0,0,0,2310,0,2310,"자동차,철도차량",자동차,승용자동차
2018-01-04 09:44,서울특별시,영등포구,0,0,0,1483,270,1213,생활서비스,음식점,한식
2018-01-04 09:45,경기도,광주시,0,0,0,1215,961,254,산업시설,창고시설,기타 창고
2018-01-04 10:09,경상북도,경산시,0,0,0,56,0,56,주거,공동주택,다세대주택
2018-01-04 10:15,경상북도,경산시,0,0,0,2535,110,2425,기타서비스,기타건축물,기타 건축물
2018-01-04 10:21,전라북도,무주군,0,0,0,1080,655,425,산업시설,창고시설,기타 창고
2018-01-04 10:25,강원도,동해시,0,0,0,30,0,30,주거,단독주택,단독주택
2018-01-04 10:34,충청남도,아산시,0,0,0,358,0,358,기타,야외,공터
2018-01-04 10:39,강원도,홍천군,0,0,0,0,,,임야,산불,사유림
2018-01-04 10:41,경기도,파주시,0,0,0,209,0,209,기타,야외,야적장
2018-01-04 10:44,서울특별시,종로구,0,0,0,221,166,55,기타서비스,기타건축물,공중화장실
2018-01-04 10:56,강원도,인제군,0,0,0,1980,0,1980,산업시설,공장시설,식료품공업
2018-01-04 11:04,경상북도,울진군,0,0,0,17745,6327,11418,주거,단독주택,단독주택
2018-01-04 11:16,서울특별시,중랑구,0,0,0,0,,,주거,공동주택,다세대주택
2018-01-04 11:16,대전광역시,동구,1,0,1,26196,25237,959,생활서비스,음식점,한식
2018-01-04 11:18,경상남도,진주시,0,0,0,616,0,616,"자동차,철도차량",농업기계,경운기
2018-01-04 11:33,경기도,안산시단원구,0,0,0,46887,3430,43457,산업시설,공장시설,"전기, 전자공업"
2018-01-04 11:42,경상북도,고령군,0,0,0,7082,5888,1194,주거,단독주택,단독주택
2018-01-04 11:51,강원도,원주시,0,0,0,60969,54919,6050,산업시설,공장시설,식료품공업
2018-01-04 12:11,서울특별시,중랑구,0,0,0,11,0,11,주거,단독주택,다가구주택
2018-01-04 12:17,경상북도,포항시남구,0,0,0,1881,0,1881,"자동차,철도차량",자동차,승용자동차
2018-01-04 12:26,경기도,평택시,0,0,0,47015,17274,29741,산업시설,공장시설,그 밖의 공업
2018-01-04 12:29,경기도,용인시처인구,0,0,0,9460,0,9460,"자동차,철도차량",자동차,화물자동차
2018-01-04 12:31,대구광역시,달성군,0,0,0,235,154,81,주거,단독주택,단독주택
2018-01-04 12:45,경상남도,김해시,0,0,0,1245,1003,242,산업시설,작업장,기타 작업장
2018-01-04 12:55,경상북도,포항시남구,0,0,0,2841,1519,1322,기타서비스,기타건축물,기타 건축물
2018-01-04 13:00,전라북도,장수군,0,0,0,174,155,19,주거,단독주택,단독주택
2018-01-04 13:02,경기도,평택시,0,0,0,15631,0,15631,"자동차,철도차량",자동차,화물자동차
2018-01-04 13:07,대구광역시,달성군,0,0,0,0,,,기타서비스,기타건축물,기타 건축물
2018-01-04 13:15,부산광역시,강서구,0,0,0,82,0,82,"자동차,철도차량",농업기계,경운기
2018-01-04 13:15,경상남도,진주시,0,0,0,3402,1202,2200,"판매,업무시설",일반업무,기타 일반업무시설
2018-01-04 13:44,경상북도,문경시,1,0,1,466,369,97,주거,공동주택,다세대주택
2018-01-04 13:47,경상남도,창원시 진해구,0,0,0,895,0,895,기타,야외,쓰레기
2018-01-04 13:51,강원도,강릉시,0,0,0,739,464,275,산업시설,창고시설,기타 창고
2018-01-04 13:57,전라남도,화순군,0,0,0,880,0,880,기타,야외,기타야외
2018-01-04 14:07,울산광역시,울주군,0,0,0,550,0,550,"자동차,철도차량",자동차,화물자동차
2018-01-04 14:17,부산광역시,강서구,0,0,0,1210,0,1210,임야,들불,숲
2018-01-04 14:25,경기도,동두천시,0,0,0,60,0,60,임야,산불,사유림
2018-01-04 14:25,충청북도,보은군,0,0,0,1062,980,82,"판매,업무시설",숙박시설,모텔
2018-01-04 14:30,경상북도,의성군,0,0,0,1856,1620,236,주거,단독주택,단독주택
2018-01-04 14:32,경기도,평택시,0,0,0,1733,1060,673,주거,단독주택,단독주택
2018-01-04 14:41,충청남도,예산군,0,0,0,916,498,418,주거,단독주택,기타 단독주택
2018-01-04 14:53,강원도,삼척시,0,0,0,5803,1967,3836,"자동차,철도차량",자동차,화물자동차
2018-01-04 14:58,경상북도,포항시북구,0,0,0,2674,1695,979,"판매,업무시설",일반업무,일반빌딩
2018-01-04 15:04,경상남도,거제시,0,0,0,2676,1724,952,생활서비스,음식점,한식
2018-01-04 15:14,서울특별시,송파구,0,0,0,413,42,371,주거,공동주택,아파트
2018-01-04 15:17,대전광역시,대덕구,0,0,0,0,,,기타,야외,공터
2018-01-04 15:20,경상남도,진주시,0,0,0,2200,0,2200,"자동차,철도차량",자동차,소형 승합차
2018-01-04 15:26,충청북도,청주시청원구,0,0,0,4870,0,4870,산업시설,위생시설,폐기물처리시설
2018-01-04 15:28,강원도,춘천시,0,0,0,1699,1133,566,주거,기타주택,기타 주택
2018-01-04 15:37,인천광역시,남동구,0,0,0,604,194,410,주거,공동주택,아파트
2018-01-04 15:44,서울특별시,서초구,0,0,0,423,0,423,생활서비스,일상서비스,기타 일상서비스
2018-01-04 16:04,경기도,시흥시,0,0,0,20567,11484,9083,산업시설,창고시설,"냉장, 냉동창고"
2018-01-04 16:05,경기도,안양시동안구,0,0,0,1396,848,548,주거,공동주택,아파트
