화재발생년월일,시도,시군구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2020-01-02 08:20,충청남도,홍성군,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"자동차,철도차량,선박,항공기",전기배선,0,0,0,8910,"자동차,철도차량",자동차,특수자동차
2020-01-02 09:10,광주광역시,서구,"자동차,철도차량",작동기기,기타(작동기기),전기적 요인,기타(전기적요인),"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",0,0,0,13200,"자동차,철도차량",자동차,승용자동차
2020-01-02 09:37,경기도,부천시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,95,주거,단독주택,단독주택
2020-01-02 09:54,경기도,안양시만안구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,3839,"자동차,철도차량",자동차,승용자동차
2020-01-02 10:13,전라남도,영암군,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,15,기타,야외,기타야외
2020-01-02 10:15,충청북도,음성군,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,발포폴리스티렌,0,0,0,63107,기타서비스,기타건축물,기타 건축물
2020-01-02 10:20,경기도,화성시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,"불씨,불꽃,화원방치",합성수지,발포폴리스티렌,0,0,0,9217,"판매,업무시설",일반업무,오피스텔
2020-01-02 10:45,전라남도,영암군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,미상,미상,0,0,0,20540,주거,단독주택,단독주택
2020-01-02 10:59,경기도,파주시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"과열, 과부하",쓰레기류,분진,0,0,0,1516,산업시설,공장시설,그 밖의 공업
2020-01-02 11:10,전라남도,화순군,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,0,0,0,4108,주거,단독주택,단독주택
2020-01-02 11:11,경상남도,거제시,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,268,산업시설,위생시설,폐기물재활용시설
2020-01-02 11:15,경상북도,상주시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,"종이,목재,건초등",나무,0,0,0,393,주거,단독주택,단독주택
2020-01-02 11:17,부산광역시,부산진구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,공동주택,아파트
2020-01-02 11:34,경기도,안산시상록구,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마","종이,목재,건초등","목재, 합판",0,0,0,3412,기타,야외,야적장
2020-01-02 11:42,서울특별시,강북구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,9,주거,공동주택,다세대주택
2020-01-02 11:56,경상북도,성주군,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,503,주거,단독주택,단독주택
2020-01-02 12:27,전라북도,순창군,"건축,구조물",작동기기,기타(작동기기),전기적 요인,기타(전기적요인),"전기,전자",전선피복,0,0,0,32112,산업시설,동식물시설,계사
2020-01-02 12:33,경상북도,포항시북구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,176,생활서비스,음식점,"커피숍,다방,카페"
2020-01-02 12:44,경상남도,진주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,20427,주거,단독주택,단독주택
2020-01-02 13:05,경상남도,밀양시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,미상,미상,0,0,0,3662,산업시설,창고시설,"창고, 물품저장소"
2020-01-02 13:15,경기도,구리시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"전기,전자","콘센트, 스위치류",0,0,0,100,생활서비스,음식점,한식
2020-01-02 13:18,강원도,삼척시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,0,0,0,152460,"자동차,철도차량",건설기계,덤프트럭
2020-01-02 13:40,부산광역시,사하구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,0,기타,야외,쓰레기
2020-01-02 13:48,경상북도,영주시,"건축,구조물","담뱃불, 라이터불","기타(담뱃불,라이터불)",부주의,기타(부주의),"침구,직물류","기타(침구,직물류)",0,0,0,1835,산업시설,창고시설,기타 창고
2020-01-02 14:12,부산광역시,강서구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,0,기타,야외,기타야외
2020-01-02 14:22,전라남도,고흥군,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,251,생활서비스,음식점,한식
2020-01-02 14:27,충청남도,부여군,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,0,0,0,1322,주거,단독주택,단독주택
2020-01-02 14:52,서울특별시,광진구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,223,주거,단독주택,단독주택
2020-01-02 14:57,경상남도,진주시,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"자동차,철도차량,선박,항공기",화물,0,0,0,1100,"자동차,철도차량",자동차,화물자동차
2020-01-02 15:12,전라남도,나주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전자기기 부속품,0,0,0,2483,"판매,업무시설",일반업무,기타 일반업무시설
2020-01-02 15:15,경기도,수원시영통구,"건축,구조물",작동기기,기타(작동기기),부주의,가연물 근접방치,식품,기타(식품),0,0,0,12,주거,공동주택,다세대주택
2020-01-02 15:29,전라남도,고흥군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등","풀, 나뭇잎",0,0,0,326,주거,단독주택,단독주택
2020-01-02 15:30,울산광역시,동구,기타(쓰레기 화재등),"마찰, 전도, 복사","화염 전도,복사열",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,48,기타,야외,기타야외
2020-01-02 15:43,대구광역시,서구,"건축,구조물","불꽃, 불티",비화,부주의,음식물 조리중,식품,튀김유,0,0,0,397,생활서비스,음식점,한식
2020-01-02 15:49,경기도,평택시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,자동제어 실패,식품,튀김유,0,0,0,309,생활서비스,음식점,"치킨,족발"
2020-01-02 15:58,경상남도,양산시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,33,기타,야외,공터
2020-01-02 15:59,강원도,원주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,8603,주거,단독주택,단독주택
2020-01-02 16:09,서울특별시,영등포구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"불씨,불꽃,화원방치","침구,직물류","이불(베개,시트)",0,0,0,3241,주거,단독주택,다가구주택
2020-01-02 16:11,제주특별자치도,서귀포시,"건축,구조물","불꽃, 불티",비화,부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,3403,산업시설,창고시설,기타 창고
2020-01-02 16:53,전라남도,고흥군,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,3,임야,들불,기타 들불
2020-01-02 16:57,경기도,안산시단원구,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,0,0,0,140,"자동차,철도차량",자동차,버스
2020-01-02 17:00,경기도,하남시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"불씨,불꽃,화원방치",합성수지,아크릴수지,0,0,0,2750,산업시설,작업장,공업사
2020-01-02 17:03,충청남도,예산군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등",나무,0,0,0,14312,주거,단독주택,단독주택
2020-01-02 17:08,서울특별시,성동구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,652,집합시설,종교시설,교회
2020-01-02 17:32,대구광역시,중구,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,0,생활서비스,음식점,간이음식점
2020-01-02 17:46,경상남도,창원시 의창구,기타(쓰레기 화재등),"불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,0,0,0,233,기타,야외,기타야외
2020-01-02 17:52,서울특별시,종로구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,11,"판매,업무시설",숙박시설,모텔
2020-01-02 17:53,충청북도,청주시서원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전자기기 부속품,0,0,0,7493,"판매,업무시설",판매시설,기타 판매시설
2020-01-02 17:57,전라남도,신안군,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,9588,주거,단독주택,단독주택
2020-01-02 18:10,경기도,남양주시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",톱밥,0,0,0,3558,주거,공동주택,아파트
2020-01-02 18:12,대구광역시,동구,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),"종이,목재,건초등",종이,0,0,0,55,산업시설,작업장,기타 작업장
2020-01-02 18:34,강원도,철원군,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,60,기타,야외,기타야외
2020-01-02 18:42,경상남도,하동군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,807,산업시설,동식물시설,농장
2020-01-02 18:51,인천광역시,강화군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,0,0,0,2702,주거,단독주택,단독주택
2020-01-02 19:02,서울특별시,광진구,"자동차,철도차량",미상,미상,미상,미상,"자동차,철도차량,선박,항공기",부품,0,0,0,495,"자동차,철도차량",자동차,승용자동차
2020-01-02 19:49,경기도,과천시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,1935,"판매,업무시설",일반업무,일반회사
2020-01-02 20:35,경상남도,김해시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"자동차,철도차량,선박,항공기",전기배선,0,0,0,1540,"자동차,철도차량",자동차,승용자동차
2020-01-02 20:41,경상남도,김해시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,0,0,0,9900,"자동차,철도차량",자동차,버스
2020-01-02 20:45,서울특별시,강남구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,216,기타,야외,쓰레기
2020-01-02 20:48,경기도,시흥시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,1,0,1,6663,"판매,업무시설",판매시설,기타 판매시설
2020-01-02 21:07,강원도,춘천시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,우레탄,0,0,0,497,주거,단독주택,단독주택
2020-01-02 21:23,경상북도,경산시,"자동차,철도차량",작동기기,기타(작동기기),기계적 요인,자동제어 실패,"자동차,철도차량,선박,항공기",오일류,0,0,0,15400,"자동차,철도차량",자동차,승용자동차
2020-01-02 21:47,전라남도,순천시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,1060,주거,공동주택,다세대주택
2020-01-02 21:52,서울특별시,금천구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,1228,주거,공동주택,아파트
2020-01-02 22:12,충청남도,서천군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,163,산업시설,동식물시설,우사
2020-01-02 22:21,대전광역시,유성구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,44,생활서비스,음식점,기타 음식점
