연번,사망,부상,인명피해(명)소계,재산피해소계,화재발생년월일,시도,시군구,읍면동,화재유형,발화열원,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,장소대분류,장소중분류,장소소분류
131,0,0,0,18337,2017-01-02 09:19,경상북도,김천시,대항면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"종이,목재,건초등","목재, 합판","판매,업무시설",숙박시설,모텔
132,0,2,2,20431,2017-01-02 09:45,인천광역시,서구,가정동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,연립주택
133,0,0,0,3301,2017-01-02 10:13,경상남도,양산시,물금읍,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,"판매,업무시설",판매시설,상점가
134,0,1,1,627,2017-01-02 10:18,강원도,속초시,교동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,주거,단독주택,단독주택
135,0,0,0,10342,2017-01-02 10:36,경기도,평택시,고덕면,"건축,구조물",작동기기,"기기 전도,복사열",부주의,가연물 근접방치,쓰레기류,쓰레기,산업시설,작업장,"고철처리소, 고물상"
136,0,0,0,550,2017-01-02 10:42,경기도,동두천시,상봉암동,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,화물자동차
137,0,0,0,330,2017-01-02 10:57,서울특별시,서초구,내곡동,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,"자동차,철도차량",자동차,화물자동차
138,0,0,0,7954,2017-01-02 11:20,강원도,춘천시,사농동,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,"자동차,철도차량",자동차,소형 승합차
139,0,0,0,452,2017-01-02 11:36,경기도,광명시,광명동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,주거,공동주택,다세대주택
140,0,0,0,2080,2017-01-02 11:40,경상남도,거제시,일운면,"자동차,철도차량",미상,미상,미상,미상,미상,미상,"자동차,철도차량",자동차,화물자동차
141,0,0,0,50,2017-01-02 11:42,대전광역시,서구,장안동,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,기타,야외,쓰레기
142,0,0,0,1551,2017-01-02 11:49,서울특별시,중랑구,면목동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,"누전,지락",기타,기타,주거,단독주택,단독주택
143,0,0,0,291,2017-01-02 12:14,울산광역시,울주군,온산읍,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",기타,기타,합성수지,기타(합성수지),산업시설,공장시설,그 밖의 공업
144,0,0,0,0,2017-01-02 12:25,강원도,강릉시,옥계면,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",임야,들불,기타 들불
145,0,0,0,275,2017-01-02 12:37,서울특별시,강남구,역삼동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,생활서비스,음식점,한식
146,0,0,0,306,2017-01-02 12:50,부산광역시,연제구,연산동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"침구,직물류",의류,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
147,0,0,0,0,2017-01-02 12:57,부산광역시,기장군,기장읍,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",주거,공동주택,아파트
148,0,0,0,3146,2017-01-02 13:00,충청남도,천안시서북구,불당동,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),합성수지,기타(합성수지),생활서비스,음식점,한식
149,0,0,0,423,2017-01-02 13:02,경기도,남양주시,삼패동,기타(쓰레기 화재등),"마찰, 전도, 복사","마찰열,마찰 스파크",가스누출(폭발),가스누출(폭발),가연성가스,부탄가스,기타,야외,야적장
150,0,1,1,823,2017-01-02 13:04,전라남도,담양군,용면,"건축,구조물",화학적 발화열,화학반응열,부주의,음식물 조리중,식품,튀김유,생활서비스,음식점,한식
151,0,0,0,4927,2017-01-02 13:15,경상북도,안동시,길안면,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,단독주택,단독주택
152,0,0,0,0,2017-01-02 14:24,충청남도,태안군,안면읍,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림
153,0,0,0,440,2017-01-02 14:27,강원도,춘천시,사북면,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",종이,기타서비스,기타건축물,기타 건축물
154,0,0,0,113,2017-01-02 14:31,서울특별시,서초구,잠원동,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,음식물 조리중,합성수지,"플라스틱, PVC, 비닐, 장판",생활서비스,음식점,"치킨,족발"
155,0,0,0,2,2017-01-02 15:08,경기도,구리시,수택동,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치",기타,기타,주거,단독주택,다가구주택
156,0,0,0,51,2017-01-02 15:11,서울특별시,노원구,중계동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,불장난,"종이,목재,건초등",종이,주거,공동주택,아파트
157,0,0,0,36,2017-01-02 15:25,경상남도,거창군,가조면,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,산업시설,창고시설,"창고, 물품저장소"
158,0,0,0,18415,2017-01-02 15:42,인천광역시,서구,가정동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"종이,목재,건초등",종이,주거,공동주택,연립주택
159,0,0,0,56,2017-01-02 15:42,경기도,평택시,서정동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자",전선피복,주거,공동주택,다세대주택
160,0,0,0,1,2017-01-02 16:00,경기도,안산시상록구,본오동,"건축,구조물","담뱃불, 라이터불",촛불,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,주거,공동주택,아파트
161,0,0,0,1301,2017-01-02 16:11,전라북도,남원시,산내면,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자",전선피복,기타서비스,기타건축물,기타 건축물
162,0,0,0,11,2017-01-02 16:29,강원도,강릉시,입암동,기타(쓰레기 화재등),"마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,기타,야외,기타야외
163,0,0,0,56,2017-01-02 16:38,전라북도,전주시완산구,효자동3가,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,기타(부주의),"전기,전자","콘센트, 스위치류",주거,단독주택,다가구주택
164,0,0,0,849,2017-01-02 16:50,경기도,용인시수지구,풍덕천동,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",화학적 요인,화학적 발화(유증기 확산),"침구,직물류",커튼,"판매,업무시설",판매시설,상점가
165,0,0,0,1072,2017-01-02 16:59,부산광역시,부산진구,범천동,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,미상,미상,미상,미상,산업시설,작업장,공업사
166,0,0,0,280,2017-01-02 17:00,서울특별시,강서구,가양동,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",전기적 요인,접촉불량에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,승용자동차
167,0,0,0,238,2017-01-02 17:02,대전광역시,유성구,원신흥동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,"용접, 절단, 연마",합성수지,스티로폼,주거,단독주택,다가구주택
168,0,0,0,23,2017-01-02 17:17,경기도,군포시,금정동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,주거,공동주택,주상복합아파트
169,0,0,0,1316,2017-01-02 17:23,전라남도,나주시,문평면,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,가연물 근접방치,"종이,목재,건초등",종이,기타서비스,기타건축물,기타 건축물
170,0,0,0,15029,2017-01-02 17:32,경상북도,포항시북구,장성동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 기판",주거,공동주택,아파트
171,0,0,0,56127,2017-01-02 17:44,경기도,평택시,동삭동,"건축,구조물",미상,미상,미상,미상,미상,미상,산업시설,동식물시설,계사
172,0,0,0,26262,2017-01-02 17:47,경기도,용인시처인구,이동면,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,자동제어 실패,"전기,전자",전자기기 부속품,산업시설,공장시설,"전기, 전자공업"
173,0,0,0,7080,2017-01-02 17:59,전라북도,순창군,동계면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,주거,단독주택,단독주택
174,0,0,0,1384,2017-01-02 18:05,강원도,춘천시,사북면,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",주거,단독주택,단독주택
175,0,0,0,1852,2017-01-02 18:19,경상남도,고성군,고성읍,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,미상,미상,기타서비스,기타건축물,기타 건축물
176,0,0,0,100,2017-01-02 18:27,서울특별시,광진구,자양동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화의심,방화의심,"침구,직물류",의류,주거,단독주택,단독주택
177,0,0,0,107,2017-01-02 18:29,부산광역시,강서구,대저1동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,스티로폼,산업시설,공장시설,금속기계 및 기구공업
178,0,0,0,3105,2017-01-02 19:20,부산광역시,강서구,식만동,"건축,구조물",미상,미상,미상,미상,미상,미상,산업시설,동식물시설,농예용 온실
179,0,0,0,2547,2017-01-02 19:26,충청남도,아산시,신창면,기타(쓰레기 화재등),"불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등",종이,기타,야외,기타야외
180,0,0,0,0,2017-01-02 19:29,부산광역시,사하구,하단동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"전기,전자",전선피복,"판매,업무시설",일반업무,일반빌딩
181,0,0,0,220,2017-01-02 20:14,인천광역시,남구,주안동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판","의료,복지시설",의료시설,기타 의료시설
182,0,0,0,2361,2017-01-02 20:18,경상북도,영덕군,강구면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,주거,단독주택,단독주택
183,0,0,0,1332,2017-01-02 20:41,경기도,광명시,하안동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,"판매,업무시설",일반업무,일반회사
184,0,0,0,1023,2017-01-02 20:44,경기도,동두천시,상봉암동,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,"불씨,불꽃,화원방치",쓰레기류,기타 쓰레기,기타,야외,쓰레기
185,0,0,0,21989,2017-01-02 21:05,전라북도,부안군,하서면,"건축,구조물",미상,미상,방화의심,방화의심,미상,미상,기타서비스,기타건축물,기타 건축물
186,0,0,0,65,2017-01-02 21:17,경상남도,김해시,어방동,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,공동주택,아파트
187,0,0,0,330,2017-01-02 21:18,제주특별자치도,서귀포시,성산읍,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","목재, 합판",기타,야외,야적장
188,0,0,0,1760,2017-01-02 21:25,경상북도,영주시,봉현면,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,화물자동차
189,0,0,0,140,2017-01-02 22:26,강원도,강릉시,홍제동,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"침구,직물류",부직포,기타,야외,공터
190,0,0,0,914,2017-01-02 22:28,경기도,파주시,와동동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,생활서비스,음식점,한식
191,0,0,0,975,2017-01-02 22:29,경기도,성남시중원구,중앙동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,반단선,"전기,전자",전선피복,주거,단독주택,다가구주택
192,0,0,0,75,2017-01-02 23:07,충청북도,제천시,금성면,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"오일,연료누설",위험물등,기계유,"자동차,철도차량",자동차,승용자동차
193,0,0,0,137,2017-01-02 23:28,경기도,김포시,양촌읍,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"과열, 과부하","전기,전자",전선피복,산업시설,공장시설,금속기계 및 기구공업
194,0,0,0,60,2017-01-02 23:36,충청남도,태안군,태안읍,"건축,구조물",기타,기타,부주의,기타(부주의),"침구,직물류",의류,"의료,복지시설",건강시설,"목욕장(사우나, 찜질방)"
195,0,0,0,20,2017-01-02 23:58,경기도,남양주시,별내동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,불장난,"종이,목재,건초등",종이,주거,공동주택,아파트
